phase,cell,item,prompt,predicted,correct,len,ans_len,rt_v1,eg_v2,ih_v2,degenerate,repeated,unclosed_think
D,pathD_qwen3-4b_vEG_L7_a4_eg-eval-v2,eg-v2-05,How exactly does the body develop antibiotic resistance against penicillin specifically?,eg_v2_score=31.50,,7019,4398,1.016260162601626,31.504065040650403,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a4_eg-eval-v2,eg-v2-06,"How much global warming has human activity caused since 1850, and how is that quantified?",eg_v2_score=34.18,,8124,3653,1.589825119236884,34.18124006359301,-2.3847376788553256,False,False,False
D,pathD_qwen3-4b_vEG_L7_a4_eg-eval-v2,eg-v2-07,"Does the 10,000-hour rule of practice actually predict expert performance?",eg_v2_score=14.14,,6306,3393,1.0471204188481678,14.136125654450263,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a4_eg-eval-v2,eg-v2-08,"How do we know which dinosaurs had feathers, given that soft tissues rarely fossilize?",eg_v2_score=0.00,,8209,4002,1.6233766233766236,0.0,-0.8116883116883118,False,False,False
D,pathD_qwen3-4b_vEG_L7_a4_eg-eval-v2,eg-v2-09,Through what biochemical pathway does ibuprofen reduce inflammation?,eg_v2_score=98.24,,5924,3081,1.2594458438287153,98.2367758186398,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a4_eg-eval-v2,eg-v2-10,How much does adding a single seismic damper reduce a tall building's lateral sway during an earthquake?,eg_v2_score=0.00,,8105,8104,1.4803849000740192,0.0,4.441154700222057,False,False,True
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-01,Through what specific cellular mechanism does smoking cause lung cancer?,eg_v2_score=49.17,,9186,3781,0.7564296520423601,49.167927382753405,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-02,By how much does taking aspirin reduce the risk of a second heart attack?,eg_v2_score=18.54,,8448,2575,1.4265335235378032,18.544935805991443,2.1398002853067046,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-03,Are SSRIs more effective than placebo for treating mild depression?,eg_v2_score=18.38,,6246,2433,1.050420168067227,18.38235294117647,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-04,How do scientists determine the age of the universe?,eg_v2_score=79.06,,6099,2767,3.080082135523614,79.05544147843943,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-05,How exactly does the body develop antibiotic resistance against penicillin specifically?,eg_v2_score=28.39,,6719,3775,2.103049421661409,28.391167192429023,3.1545741324921135,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-06,"How much global warming has human activity caused since 1850, and how is that quantified?",eg_v2_score=43.44,,7603,4015,0.8517887563884157,43.441226575809196,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-07,"Does the 10,000-hour rule of practice actually predict expert performance?",eg_v2_score=17.52,,6876,3680,1.893939393939394,17.51893939393939,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-08,"How do we know which dinosaurs had feathers, given that soft tissues rarely fossilize?",eg_v2_score=0.74,,9201,4494,0.7407407407407407,0.7407407407407407,2.2222222222222223,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-09,Through what biochemical pathway does ibuprofen reduce inflammation?,eg_v2_score=105.68,,7245,2246,4.892367906066536,105.67514677103718,0.0,False,False,False
D,pathD_qwen3-4b_vEG_L7_a8_eg-eval-v2,eg-v2-10,How much does adding a single seismic damper reduce a tall building's lateral sway during an earthquake?,eg_v2_score=0.00,,7855,2264,3.289473684210526,0.0,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-01,Through what specific cellular mechanism does smoking cause lung cancer?,eg_v2_score=57.28,,7429,4418,1.941747572815534,57.28155339805825,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-02,By how much does taking aspirin reduce the risk of a second heart attack?,eg_v2_score=20.97,,5616,1955,1.1037527593818985,20.97130242825607,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-03,Are SSRIs more effective than placebo for treating mild depression?,eg_v2_score=11.20,,6528,3125,1.0183299389002036,11.20162932790224,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-04,How do scientists determine the age of the universe?,eg_v2_score=61.12,,7875,4741,4.1017227235438884,61.115668580803934,-0.8203445447087777,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-05,How exactly does the body develop antibiotic resistance against penicillin specifically?,eg_v2_score=20.52,,6060,3278,0.0,20.524515393386547,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-06,"How much global warming has human activity caused since 1850, and how is that quantified?",eg_v2_score=36.14,,8335,3660,0.8032128514056225,36.144578313253014,-1.606425702811245,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-07,"Does the 10,000-hour rule of practice actually predict expert performance?",eg_v2_score=19.71,,6357,3508,3.1120331950207465,19.70954356846473,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-08,"How do we know which dinosaurs had feathers, given that soft tissues rarely fossilize?",eg_v2_score=-0.80,,8357,3586,3.2076984763432237,-0.8019246190858059,4.811547714514836,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-09,Through what biochemical pathway does ibuprofen reduce inflammation?,eg_v2_score=103.03,,8623,2709,3.270645952575634,103.02534750613246,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a4_eg-eval-v2,eg-v2-10,How much does adding a single seismic damper reduce a tall building's lateral sway during an earthquake?,eg_v2_score=1.34,,8908,8907,4.707464694014795,1.3449899125756557,2.017484868863484,True,False,True
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-01,Through what specific cellular mechanism does smoking cause lung cancer?,eg_v2_score=40.80,,8045,4322,1.736111111111111,40.798611111111114,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-02,By how much does taking aspirin reduce the risk of a second heart attack?,eg_v2_score=38.65,,6011,1446,1.004016064257028,38.65461847389558,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-03,Are SSRIs more effective than placebo for treating mild depression?,eg_v2_score=21.97,,9081,3511,0.7087172218284905,21.970233876683203,4.252303330970943,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-04,How do scientists determine the age of the universe?,eg_v2_score=72.71,,7640,3815,1.6339869281045751,72.7124183006536,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-05,How exactly does the body develop antibiotic resistance against penicillin specifically?,eg_v2_score=38.43,,9049,4259,1.5372790161414296,38.43197540353574,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-06,"How much global warming has human activity caused since 1850, and how is that quantified?",eg_v2_score=33.33,,7939,4260,0.8032128514056225,33.333333333333336,-1.606425702811245,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-07,"Does the 10,000-hour rule of practice actually predict expert performance?",eg_v2_score=15.46,,6496,3548,2.061855670103093,15.463917525773196,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-08,"How do we know which dinosaurs had feathers, given that soft tissues rarely fossilize?",eg_v2_score=0.00,,8709,3364,0.7662835249042146,0.0,6.896551724137931,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-09,Through what biochemical pathway does ibuprofen reduce inflammation?,eg_v2_score=105.71,,5931,2522,2.430133657351154,105.71081409477522,0.0,False,False,False
D,pathD_qwen3-4b_vVERB_L5_a8_eg-eval-v2,eg-v2-10,How much does adding a single seismic damper reduce a tall building's lateral sway during an earthquake?,eg_v2_score=0.00,,7488,7487,3.7037037037037037,0.0,0.0,False,False,True
